Text,Media,GPE
"The continuous drop in temperature unlocks the breathtaking winter beauty of Hukou Waterfall, where water cascades under a stunning rainbow and between rocks covered by thick ice in eye-catching shapes, on the border area between N China's Shanxi and NW China's Shaanxi provinces.",PDChina,China
A road cuts through a prairie where horses graze serenely in the Xiannvshan National Forest Park in southwest China's Chongqing. The trees on the prairie have been clad in silver white since frozen droplets came into being.,PDChina,China
"The daily natural gas output of Tarim oilfield in NW China, a major part of the country's west-to-east gas transmission project, has topped 100 mln cubic meters. The oilfield has produced over 30.3 bln cubic meters of natural gas this year, up more than 360 mln cubic meters YoY.",PDChina,China
"China's South-to-North Water Diversion Project has transferred over 58.6 billion m3 of water from major rivers in the south to the drought-prone north and directly benefited over 150 million people, since the first phase of the project started full operation 8 years ago.",PDChina,China
"At your beck and call: A girl in Yibin, SW China's Sichuan Province, raises a young bull who seems to understand her language.",PDChina,China
"With the 228-meter-wide waterfall, Tingyin Lake is a getaway for you to relax the mind in Foshan, south China's Guangdong Province.",PDChina,China
"A Chinese man from Xilin Gol, north China's Inner Mongolia Autonomous Region made a fish tank with an ice cube. See how he did his job.",PDChina,China
"China's grain output this year hit a record high at 1.37 tln jin (about 686.5 bln kg), up 0.5% YoY. It is the 8th consecutive year that the output exceeds 1.3 tln jin, the National Bureau of Statistics said on Monday.",PDChina,China
"A freight train loaded with 265 tonnes of raw sugar from India left South China's Qinzhou Sun. and will arrive in Lanzhou of NW China's Gansu in 5 days, marking the launch of the 1st rail-sea freight train linking Mumbai, Qinzhou and Lanzhou on New Int'l Land-Sea Trade Corridor.",PDChina,China
"Follow the drone to explore the picturesque scenery of Yandang Mountain in Wenzhou, east China's Zhejiang province.",PDChina,China
"Three gentoo bred in Guangzhou, south China's Guangdong Province, celebrated their first one-month birthday on December 8. The penguins weigh 2.5 kg each and are now in good condition.",PDChina,China
The Chongqing section of Chengdu-Dazhou-Wanzhou high-speed railway started construction Sunday in southwest China's Chongqing. The railway measures 477km in length and has a design speed of 350 km/h.,PDChina,China
"China's installed capacity of power batteries for new energy vehicles () rose by 64.5% year on year to 34.3 gigawatt-hours (GWh) in November, data from the China Association of Automobile Manufacturers showed.",PDChina,China
Driving challenge: A 453-meter zigzag mountain road with 18 turns at Lingpaishi Village in SW China's Chongqing.,PDChina,China
Ice jams occurred in a section of the Yellow River during the early winter as China's second-longest river begins to freeze over.,PDChina,China
"A leopard cat, a first-class protected species in China, was recently recorded in Xianyang, NW China's Shaanxi. The creature lost its captured lunch.",PDChina,China
"The breathtaking view of Chishan Lake National Wetland Park shows birds resting during the winter. The park, which is home to E China's largest pond cypress forest, is a paradise for the birds.",PDChina,China
"A woman surnamed Fang, a former “comfort woman” forced into sexual slavery by Japanese invaders, passed away on Tuesday in China’s Hunan Province, aged 101, according to the Memorial Hall of the Victims of the Nanjing Massacre by Japanese Invaders.",PDChina,China
"The Zhongwei-Lanzhou section of the Yinchuan-Lanzhou high-speed railway in northwest China has completed a full-course test run, according to China Railway Lanzhou Group on Monday. The 219-km section has a design speed of 250 km/h.",PDChina,China
"Breathtaking mountain scenery of Luoping County in Qujing, southwest China's Yunnan Province.",PDChina,China
"The 1900th ""Qilu"" China-Europe freight train trip this year was launched on Monday from Jinan, east China's Shandong Province for Moscow and St. Petersburg in Russia. The train is expected to arrive in the destination in 12 days.",PDChina,China
Be careful when driving! A hanging road carved into parts of the mountain snakes through the cliff of Taihang Mountains in north China's Shanxi Province.,PDChina,China
"A China independently developed robot has successfully carried out a knee replacement surgery, the first commercial use of a China-made robot for human surgery.",PDChina,China
"The first batch of images taken by China's Advanced Space-based Solar Observatory (ASO-S), nicknamed Kuafu-1, was released on Tuesday in Beijing.",PDChina,China
"The mysterious underground fire is said to have been burning for 60 years in southwest China’s Chongqing, regardless of rain or wind.",PDChina,China
Take a bird's-eye view of the spectacular Jingyue Yangtze River Bridge linking Hubei Province and Hunan Province in central China.,PDChina,China
"Built with bricks and stones in the 1970s, a double-layered aqueduct with 11 arches is now used as a pedestrian bridge in Yongchuan, southwest China's Chongqing.",PDChina,China
"A national memorial ceremony was held Tuesday in Nanjing, east China's Jiangsu Province, to mourn the 300,000 victims of the .",PDChina,China
"China's new yuan-denominated loans totaled 1.21 trillion yuan (about $174 billion) in November, decreased by 59.6 billion yuan from the same period last year, central bank data showed Monday.",PDChina,China
"The beautiful scenery of Huayan Temple, highlighted by two towering pagodas, in Xi'an, northwest China's Shaanxi Province, takes you back in time to experience the brilliance of culture and history of the Liao Dynasty (907-1125).",PDChina,China
"Archaeologists have found a cluster of grain barns dating back more than 6,000 years in China's Henan Province. The foundations of 16 grain barns have been excavated in the Huangshan ruins in the city of Nanyang, and traced back to the mid-late period of the Yangshao culture.",PDChina,China
"China successfully sent a new remote sensing satellite, Yaogan-36, into space from the Xichang Satellite Launch Center in Sichuan Province on Thursday morning.",PDChina,China
Can you imagine how much snow is there in NW China? Just look at how the snow truck clears the road!,PDChina,China
"The frozen river looks like a white Chinese dragon winding through the estuary in Dalian, NE China's Liaoning.",PDChina,China
Chinese President Xi Jinping on Wednesday delivered a written speech at the opening ceremony of the 15th China-Latin America Entrepreneurs Summit.,PDChina,China
"Always check your tires! A tire came loose from a truck on the highway and slammed into a car in the opposite lane in Hangzhou, E China's Zhejiang.",PDChina,China
"Have you ever tried Tanghulu? This Chinese snack, made with fruits coated in crunchy sugar, is especially popular in winter. Check out how long they can be in NE China!",PDChina,China
"China has stopped publishing data reflecting the number of asymptomatic carriers of the novel coronavirus starting from Wednesday, according to an official with the Chinese CDC.",PDChina,China
"A road snakes its way up a mountain in Fangxian County, central China's Hubei Province. The road is famous for its ten hairpin turns along the way.",PDChina,China
"New space life begins! China's crew has been busy working in orbit to get off to a good start for their 6-month stay in the space station. The trio is set to complete a series of tasks, including installing & testing 15 scientific experiment cabinets.",PDChina,China
China's central bank will issue 5 billion yuan (about $718.29 million) worth of bills in Hong Kong on December 20. The bills will mature in six months.,PDChina,China
"China will offer a second booster dose to certain groups who had received their first booster shot over 6 months, including people with a high risk of infection, elderly aged over 60 years old, people with serious underlying health conditions and those with low immunity.",PDChina,China
"China invested a record 1.0085 trillion yuan (about $144.93 billion) in water conservancy facilities from January to November this year, up 33% from the 2021 figure, according to the Ministry of Water Resources.",PDChina,China
"'s Farah province distributed a batch of China-donated humanitarian aid Sunday to needy families in the provincial capital Farah city. The assistance includes 200 tents, 200 plastic buckets, 1,500 blankets, 3,400 sacks of rice, toothpastes, brushes and tarpaulin.",PDChina,China
"A kingfisher seems to be quite satisfied with its meal, as it burps after eating the fish at Xuanwu Lake Park in Nanjing, east China's Jiangsu Province.",PDChina,China
"Since starting operation 5 years ago, China’s largest-of-its-kind 150-MW floating solar farm installed over a water-filled coal pit in Huainan, E China’s Anhui, had generated over 840 million kWh of clean electricity and reduced CO2 emissions by 730,000 tonnes by early December.",PDChina,China
This is how hydroponic lettuce is harvested and transported at a highly automated farming base in China.,PDChina,China
"China's space tracking ship Yuanwang-7 returned to its home port in east China's Jiangsu on Tuesday after completing a 55-day voyage. The ship traveled 14,000 nautical miles during this voyage.",PDChina,China
"China will conduct military drills in the northern waters of the Bohai Sea from 5am to 7pm on Wednesday. Entry will be prohibited, said Huludao Maritime Safety Administration. (file pic)",PDChina,China
Photos taken by China's astronauts reveal the magnificence of the Earth.,PDChina,China
A little “fairy” is seen enjoying its fruit feast on a branch in C China’s Henan.,PDChina,China
Residents witnessed a bolide streaking across the night sky over Hangzhou in E China's Zhejiang on Thursday. Expert said it could be a meteorite.,PDChina,China
The Geminid reached its annual peak on December 14. Check out the shooting stars in the night sky seen across China. The Geminid meteor shower produces approximately 100-150 meteors per hour during peak activity and ultimate weather conditions.,PDChina,China
"Footage captured the lively activities of four Asian Black Bears in Changqing National Nature Reserve, NW China's Shaanxi. The bear is a second-class protected animal in China and usually lives in solitude, so it's rare to see them in a group.",PDChina,China
"Winds and colder temperatures created a unique winter scene on Bosten Lake, China's largest inland freshwater lake. The ice looks like the scales of a Chinese dragon.",PDChina,China
"Do you know how Xuan paper is made? Xuan paper, which is ideal material for calligraphy and painting, has over 1,000 years of history in Jing County, E China's , and is one of China's Four Treasures of Study.",PDChina,China
The first China-Laos freight train linking Zigong in southwest China's Sichuan Province and the Lao capital Vientiane was launched in Zigong on Thursday. The train loaded with 25 TEUs of cargo is expected to arrive in Vientiane in 4 days.,PDChina,China
"China has developed its largest-yet main bearing for super-sized shield tunneling machines. The main bearing, with a diameter of 8 meters and a weight of 41 tonnes, will be installed in a shield tunneling machine with a diameter of 16 meters.",PDChina,China
"China's electricity consumption, a key barometer of economic activity, increased 3.5% year on year to more than 7.85 trillion kilowatt-hours in the first 11 months of the year, according to the National Energy Administration on Thursday.",PDChina,China
Sweeter than cotton candy! A heart melting moment is captured in east China’s Zhejiang as a little girl who shares her cotton candy on a motorbike breaks into a smile that instantly lights up the world.,PDChina,China
"China's power generation increased by 2.1% year on year to reach 7.6 trillion kilowatt-hours in the January-November period of 2022, data from the National Bureau of Statistics (NBS) showed Thursday.",PDChina,China
"A 5.9-magnitude earthquake jolted the waters off Taiwan's Hualien County at 12:03 Thursday, according to the China Earthquake Networks Center (CENC).",PDChina,China
Quacky and squeaky: A creative father in southwest China's Guizhou made a duck-shaped wooden stroller for his baby.,PDChina,China
"The 24th Harbin Ice and Snow World, a renowned seasonal theme park opening every winter, is under construction in NE China's Heilongjiang.",PDChina,China
"China's economic performance in the first 11 months of this year, according to the National Bureau of Statistics on Thursday: - Fixed-asset investment exceeded 52 trillion yuan (about $7.47 trillion), up 5.3% YoY - Average surveyed urban unemployment rate stood at 5.6%",PDChina,China
"China's economic performance in November, according to the National Bureau of Statistics on Thursday: - Value-added industrial output grew by 2.2% YoY - Retail sales of consumer goods topped 3.86 trillion yuan (about $554.85 billion), down 5.9% YoY",PDChina,China
"A 6.5-km section of the first smart rail-transit line in NW China is undergoing joint debugging in Shaanxi. Running on the smart line are trains with a length of 30m, a weight of 36 tonnes, a max carrying capacity of 283 people and an average traveling speed between 25 & 30 km/h.",PDChina,China
"Living fossil! A precious thousand-year-old Chinese yew (Taxus chinensis) was recently discovered in Bijie, southwest China’s Guizhou Province. The ancient tree growing out of a cracked rock has a diameter of around 0.5 meters at breast height and a height of some 13 meters.",PDChina,China
"China's first freight wagon designated for the China-Laos Railway was delivered Wednesday in Meishan, southwest China's Sichuan Province. The first batch of 300 freight wagons will roll off the production line this month and be transported via China-Laos Railway.",PDChina,China
"Mile-Mengzi high-speed railway in Honghe Hani and Yi Autonomous Prefecture, SW China's Yunnan Province, on Wednesday completed a trial run and is about to start operation. The 107-km railway has a design speed of 250 km/h.",PDChina,China
Look carefully and you will see flying across the star trails in the night sky over N China's Inner Mongolia.,PDChina,China
An endangered corsac fox was photographed on the vast snowy plains of N China’s Inner Mongolia.,PDChina,China
"Looking for a scenic road in China? This road in Leshan, SW China's Sichuan, will have you cruising through a beautiful valley along a river.",PDChina,China
"The coming Spring Festival travel rush in China is expected to recover to 90% of the passenger flow of pre-pandemic 2019, with about 360 million railway passenger trips made and the average daily number of train trips reaching about 9 million, China Railway said on Friday.",PDChina,China
"Dubbed ""Icy City of China,"" Harbin, capital of NE China's Heilongjiang Province, will never disappoint visitors in the winter!",PDChina,China
"Ice, forming on the surface of Sayram Lake in NW China, waved with the wind under the golden sunshine.",PDChina,China
"China's reserve base of liquefied natural gas (), located in Yancheng, E China's Jiangsu, officially started supplying gas on Friday, according to the operator. About 2.41 million cubic meters of natural gas were transported by pipeline on the first day.",PDChina,China
Mind-blowing design! Well-constructed buildings are seen perched safely on Huashan Mountain despite the steep peaks in northwest China's Shaanxi Province.,PDChina,China
"China had approved 106 major projects with a total investment of about 1.5 trillion yuan (about $214.9 billion) in the first 11 months of this year, in its bid to expand effective investment, China's top economic planner said on Friday.",PDChina,China
"Nature never ceases to amaze us! Let's enjoy the intoxicating scenery in Pingwu County of Mianyang City, southwest China's Sichuan Province.",PDChina,China
China on Friday sent the satellite Shiyan-21 into preset orbit via a Long March-11 rocket from the Xichang Satellite Launch Center in southwest China. The satellite will be used for in-orbit verification of new space technologies.,PDChina,China
"A procurement contract was signed on Thursday to purchase five China's homegrown amphibious aircraft, marking a major step in the aircraft's commercialization.",PDChina,China
"At present, 90% of mobile phones in China and 50% of those in the world can receive signals from China's BeiDou Navigation Satellite System (BDS), said the deputy chief designer of the system on Thursday, adding BDS-related products have entered over 120 countries and regions.",PDChina,China
"The blue sky, white clouds, and metasequoia forests are reflected in the mirror-like water, presenting a picturesque scene in Dianwei Village of Kunming City, southwest China's Yunnan Province.",PDChina,China
"China's first nuclear heating project for industrial heating started operation Thursday in Haiyan county, east China’s Zhejiang. The project is able to deliver some 288,000 GJ of industrial heat annually while cutting CO2 emissions by about 24,000 tonnes.",PDChina,China
"Mile-Mengzi high-speed railway in Honghe Hani and Yi Autonomous Prefecture, SW China's Yunnan Province, kicked off operation on Friday. The 106-km railway has a design speed of 250 km/h.",PDChina,China
The Renhuai-Zunyi Expressway in southwest China's Guizhou Province opened to traffic on Thursday. The expressway cuts the travel time between the urban area of Zunyi and Renhuai from 1.5 hours to 30 minutes.,PDChina,China
"Track-laying ceremony of the Shandong section of Jinan-Zhengzhou high-speed railway was held on Thursday in Liaocheng, east China's Shandong Province. The 168.4-km section is expected to open to traffic in December, 2023, with a design speed of 350kph.",PDChina,China
"As of the end of November, Fuling, China's largest shale gas field, has produced over 53 billion cubic meters of shale gas over the past decade since it was discovered in 2012.",PDChina,China
"While most regions in China are embracing cold winter, you can still get immersed in the summer scenery in Yangshuo County, south China's Guangxi.",PDChina,China
"'s GDP is expected to exceed 120 trillion yuan ($17.21 trillion) this year, according to Han Wenxiu, the official with the Central Committee for Financial and Economic Affairs, on Saturday.",PDChina,China
"Chinese car manufacturers exported 329,000 cars in November, expanding 64.8% YoY, data from the China Association of Automobile Manufacturers showed. A total of 2.79 million cars were exported in the first 11 months of the year, representing a 55.3% YoY growth.",PDChina,China
"Braving waves and tides! China's first domestically built aircraft carrier, the Shandong, has been commissioned for three years on December 17.",PDChina,China
"Go for a drive on Nan'ao cross-sea bridge in Shantou, south China's Guangdong Province. A splendid seascape accompanied by the gentle sea breeze will surely get the drivers refreshed during the 11.08-km journey.",PDChina,China
"China's meteorological authority on Saturday renewed its blue alert for a cold wave. From Saturday to Sunday, temperatures are expected to plunge by 6 to 8 degrees Celsius in parts of southern China.",PDChina,China
China recently released its first national five-year plan on modern logistics to accelerate building a smart and green logistics system by 2025. The modern logistics system will feature supply-demand adaptation and domestic and external connectivity.,PDChina,China
Cliff-hugging B&Bs make Wangxian Valley a rare treat for tourists in east China. Do you wanna try?,PDChina,China
"East China's Suzhou Museum is a comprehensive museum featuring ancient buildings, modern elements, and innovative landscape gardens. It houses 24,729 pieces of cultural relics in total.",PDChina,China
"China's installed power generation capacity reached about 2.51 bln kW by the end of Nov, up 8.1% YoY. In a breakdown, the installed capacity of wind power jumped 15.1% YoY to 350 mln kW and that of solar power rose 29.4% YoY to 370 mln kW: National Energy Administration, Friday",PDChina,China
"Time is engraved in the ridges and ravines of the Loess Plateau in northern China, which shows the magnificence of nature.",PDChina,China
"Shanghai puts more new energy buses into practical service. Lingang new area in east China's has 66 units of fuel cell-powered public buses running on the roads, with another 52 units expected to kick off their official service before the end of this year.",PDChina,China
China held annual Central Economic Work Conference from Thursday to Friday to plan for 2023. The meeting demanded making economic stability a top priority and pursuing steady progress while ensuring economic stability for the next year.,PDChina,China
A giant “carp” is spotted in the Yarlung Zangbo River in southwest China’s Tibet. The rare sight comes as the riverbed bares in the low-water season.,PDChina,China
"A thrilling way to shepherd! A woman in Aba Tibetan and Qiang Autonomous Prefecture, southwest China's Sichuan Province, has the guts to herd sheep on a precipitous cliff.",PDChina,China
"China’s first turbofan regional passenger jetliner, ARJ21, was delivered to its first oversea buyer TransNusa Airlines on Sunday. The aircraft with customized decorations and layout has 95 seats in the economy class.",PDChina,China
"A China-built large liquefied natural gas (LNG) carrier has been delivered in east China’s Shanghai and will serve on a China-US LNG transport route. The vessel, Wudang, measures 295 meters in length and 45 meters in width and can carry 174,000 cubic meters of LNG.",PDChina,China
"A mother from Jining, east China's Shandong province, made dresses for her daughter out of leaves and staged a fashion show at home.",PDChina,China
"China's largest soybean-producing province, Heilongjiang, yielded a record-setting 9.54 billion kilograms of soybeans this year, up 32.6 percent year on year and accounting for 47 percent of the country's total soybean output.",PDChina,China
"China will conduct military tasks in designated waters of the Bohai Strait and the north Yellow Sea from 16:00 on December 18 to 16:00 on December 25. Entry will be prohibited, said Dalian Maritime Safety Administration. (file pic)",PDChina,China
"An Autonomous Rail Rapid Transit Train (ART) made its public debut and started a trial run Friday in Xianyang, northwest China’s Shaanxi. With a maximum capacity of 300 passengers and a minimum turning radius of 15 m, the train can run more than 70 km on a single charge.",PDChina,China
"China's mega power station, the 16-gigawatt hydropower plant, is set to enter full operation and generate green electricity on Dec. 20. With 16 of the world's largest hydropower generating units, the station can generate 62,400 gigawatt-hours of electricity a year.",PDChina,China
"Close-up view of mushrooms growing out after rainfall at Daweishan National Nature Reserve in Pingbian, SW China's Yunnan.",PDChina,China
Cute Penguins are seen at the Harbin Ice-Snow World in NE China's Heilongjiang Province.,PDChina,China
"China and Russia will hold joint naval exercise ""Naval Interaction-2022"" from Dec. 21 to 27 in the East China Sea: Russian Defense Ministry",PDChina,China
"40-meter long and 7-meter high, this massive snow sculpture in Harbin, NE China's Heilongjiang, took ten people eight days to finish!",PDChina,China
"Chinese President Xi Jinping on Monday sent a congratulatory letter to the fifth Arabic Arts Festival, which opened in Jingdezhen, east China's Jiangxi Province.",PDChina,China
"Chinese President Xi Jinping has stressed writing a new chapter in the practice of China's Constitution in the new era, as the country marks the 40th anniversary of the enactment of its current Constitution this year.",PDChina,China
"A special way to eat pears! In northeast China, the cold temperature and heavy snow provide ideal conditions for making frozen pears that taste super juicy and sweet. Do you want to have a try?",PDChina,China
"The sun casts a mesmerizing glow on the sea of clouds and snow-covered Huangshan Mountain, a UNESCO world heritage site in east China's Anhui Province, presenting a majestic view.",PDChina,China
"Xiao Yaqing, former minister of industry and information technology, has been expelled from the CPC due to severe violations of laws and disciplines, said China's top anti-graft body on Monday.",PDChina,China
"The 1st phase of a 1.2-million-tonne hydrogen metallurgy demonstration project, the world's first of its kind in hydrogen energy development and utilization, was completed in north China's Hebei on Friday. The project's 1st phase can cut CO2 emissions by 800,000 tonnes annually.",PDChina,China
"Stretching across the valley, the award-winning Pingtang Bridge, a major connection on the Pingtang-Luodian Expressway, greatly boosts local transportation in southwest China's Guizhou.",PDChina,China
"A batch of goods arrived at Qinhuangdao Port by train from Shijiazhuang, north China's Hebei, on Sunday. The shipment will head to Incheon, South Korea, via sea transport on Tuesday, marking the opening of a new multi-modal transport route connecting China with South Korea.",PDChina,China
"China's coal output totaled 4.09 billion tonnes in the first 11 months of this year, up 9.7% year on year and hitting a new record high, according to data released by the National Energy Administration.",PDChina,China
"Riding on a self-made wooden bull-shaped vehicle, a couple from east China’s Zhejiang grabs much attention on each outing.",PDChina,China
"If winter comes, can spring be far behind? The cole flowers in Longnan, northwest China's Gansu province, began to bloom recently.",PDChina,China
"China's transport authority has required efforts to resume the regular operation of public transport services, including allowing passengers to travel to other regions without negative nucleic acid test results, health code, test upon arrival, or information registration.",PDChina,China
"Enjoy China's extreme molten ""iron flower"" fireworks show. A ""datiehua"" folk art display, which literally means to ""beat the iron flower"", involves splashing molten metal to create sparkling streaks of light.",PDChina,China
"China's first deep-water scientific research wharf was put into use Sunday in Guangzhou, south China's Guangdong. Having 5 berths for research ships, the highly flood-resistant wharf provides services like backup and replenishment, command and dispatch, repair and maintenance.",PDChina,China
"China's tracking ship Yuanwang-3 departed from a port Sunday for new spacecraft monitoring missions. This year, the ship has spent more than 120 days at sea, sailing over 33,000 nautical miles, and completed 4 monitoring tasks, incl. the one for Shenzhou-14 manned spaceflight.",PDChina,China
"""Frost flowers,"" flower-shaped ice crystals, cover the surface of Songhua River in NE China's Heilongjiang.",PDChina,China
"China's daily output of antigen test kits has hit around 60 million units, as the country steps up output of anti- medical supplies, officials said on Tuesday.",PDChina,China
In pics: Waterfalls freeze into crystal-clear icefalls across China.,PDChina,China
"Ready for scenic mountain driving? A 4.4-km-long, 800-m-high mountain road winds along a cliff in Enshi, C China's Hubei.",PDChina,China
Thumbs up to the workers who quickly and efficiently clear the heavy snow in N China's Inner Mongolia.,PDChina,China
China's Special Administrative Region on Tuesday marked the 23rd anniversary of its return to the motherland.,PDChina,China
"Almost otherworldly! The Mount Longtoushan Scenic Area in Hanzhong, northwest China's Shaanxi Province, offers you a great place to admire snow.",PDChina,China
"The world's first 3,200-tonne-level jack-up wind turbine installation vessel for Belgium was delivered Tuesday in Qidong, east China's Jiangsu Province. The main crane of the vessel has a max lift height of 325 meters and a payload of over 16,000 tonnes.",PDChina,China
"China has allowed a further 6 cities -- Shenyang, Nanjing, Hangzhou, Wuhan, Guangzhou and Chengdu -- to launch comprehensive pilot programs for opening up the service sector. The cities can carry out the pilot programs for a period of three years, according to the State Council.",PDChina,China
"authorities have distributed China-donated humanitarian aid to 400 needy families in the western Nimroz province, the provincial director for refugees and repatriation affairs said Monday. The aid package includes non-edible and edible items including rice and wheat.",PDChina,China
"Activate your taste buds with an oyster omelet, the must-try street food in Zhangzhou City, southeast China's Fujian Province.",PDChina,China
Check out how to enjoy cozy fishing in ice-cold winter in northeast China’s Heilongjiang Province.,PDChina,China
This creative chef from north China's Inner Mongolia Autonomous Region made a bouquet of roses out of cucumbers.,PDChina,China
"Enjoy the landscape of strange peaks, rocks and sea of clouds in Zhangjiajie, central China's Hunan province.",PDChina,China
"A total of 5,018 artificial nests and 16 landing racks for eagles have been installed on electric towers in the Sanjiangyuan area in NW China's Qinghai since 2016. Observation data shows that these artificial installations have attracted 2,300 nesting birds.",PDChina,China
"A relic site dating back to the late Paleolithic period has been discovered near the Mulanxi River in Putian, SE China's Fujian, said the municipal culture and tourism bureau, adding that the discovery shows that the area started to see human activity at least 20,000 years ago.",PDChina,China
"Warm sunlight, red leaves, rippling lake water and tour boats gliding by form an oil painting-like scenery at the West Lake in China during the winter season.",PDChina,China
"A “Qilu” China-Europe freight train carrying 82 TEUs of goods worth some 12 million yuan (about $1.72 million) left E China’s Shandong for Slovenia on Sun, marking the launch of a new route traveling across both the Caspian Sea and Black Sea via the train’s southern corridor.",PDChina,China
"China-Africa Development Fund, an equity investment fund managed by China Development Bank, has invested more than 5 billion U.S. dollars in African countries, the fund said.",PDChina,China
"After the tide ebbed, a stunning ""landscape of trees"" was formed along the Yangtze River in E China's Jiangsu.",PDChina,China
"Chengdu, capital of SW China’s Sichuan, has been selected as the happiest city in China for 2022, with Hangzhou and Ningbo in Zhejiang Province following behind. What’s your favorite city of China?",PDChina,China
Giant wind turbines spin among flowing clouds at sunset in SE China's Fujian.,PDChina,China
"Welcome! Thousands of red-billed gulls from Siberia gather around Dianchi Lake in Kunming, SW China, to escape the brunt of winter.",PDChina,China
"The floating bridge stretching about 400 meters at a scenic spot in Enshi Tujia and Miao Autonomous Prefecture, central China's Hubei, is a popular tourist site for people to enjoy surrounding natural beauty.",PDChina,China
"Xi Jinping, general secretary of the Communist Party of China (CPC) Central Committee and Chinese president, on Wednesday met with Chairman of the United Russia party Dmitry Medvedev, who visited China at the invitation of the CPC.",PDChina,China
"Spanning 12.89 km across the Pearl River estuary, the Nansha Bridge is a passage of great magnitude in south China's Guangdong Province. It is China's first super-large bridge with a 5G network.",PDChina,China
"The blossoming silk floss trees are like pink clouds, decorating the park with vivid hue in Shenzhen, south China's Guangdong Province.",PDChina,China
China Coast Guard 2502 fleet conducted a patrol in territorial waters off the Diaoyu Islands on Wednesday. (file pic),PDChina,China
"Applause for this super dad! A man from Puyang, central China's Henan province, made a toy car for his child from used tire.",PDChina,China
"Dazhai Village in south China's Guangxi Zhuang Autonomous Region and Jingzhu Village in southwest China's Chongqing have been named among the Best Tourism Villages of 2022 by the World Tourism Organization (UNWTO), China's Ministry of Culture and Tourism revealed on Tuesday.",PDChina,China
"The 1st int'l commercial cargo flight using China-produced bio-jet fuel successfully completed its 12-h maiden flight from E China's Hangzhou to Belgium, the fuel producer said on Mon. This sustainable aviation fuel cuts CO2 emissions by more than half over its whole life cycle.",PDChina,China
"Have you ever seen a football made of ice? A man from Tonghua, northeast China's Jilin Province, carves ice sculptures, such as football and rabbit.",PDChina,China
"China's fiscal revenue amounted to approximately 18.55 trillion yuan (about $2.66 trillion) during the first 11 months of 2022, down 3% YoY, according to the Ministry of Finance. Excluding the impact of value-added tax credit refunds, fiscal revenue grew 6.1% YoY.",PDChina,China
"Law enforcement authorities from China, Laos, Myanmar and Thailand joined forces Tuesday for the 124th Mekong River joint patrol. During the patrol, the four countries will continue to focus on cross-border crime crackdowns to ensure safety and stability along the river.",PDChina,China
In pics: Scenery of Yulong Snow Mountain in SW China’s Yunnan wreathed in clouds and mist.,PDChina,China
"Shrouded by clouds, a train crossed a bridge over the Jialing River in SW China's Chongqing, giving passengers a unique travel experience.",PDChina,China
"The 17th round of China-India Corps Commander Level Meeting was held on the Chinese side of the Moldo-Chushul border meeting point, with the two sides agreeing to maintain the security and stability on the ground in the Western Sector: China's Ministry of National Defense.",PDChina,China
"Welcome home, Ya Ya and Le Le! Two pandas, on loan to the US for 20 years, will be sent back to China in the next few months, the Memphis Zoo announced, amid wide public concern over their well-being.",PDChina,China
A quick-thinking boy in China saved his grandma who was hanging from the roof after her ladder fell.,PDChina,China
Behold the rare sight of sunlight capping the snowy Meili Snow Mountain in southwest China's Yunnan Province.,PDChina,China
"China's first subway train equipped with a 120 km/h permanent magnet traction system rolled off the production line Wednesday in Zhuzhou, C China's Hunan. The six-car, Type B train-set with a maximum capacity of 2,032 passengers will run on a metro line in E China's Jiangsu.",PDChina,China
"Warm sunshine, clear sky and spectacular snow mountains mirrored in the lake form the stunning scenery of Dali, southwest China's Yunnan Province.",PDChina,China
"The Chinese and Russian navies kicked off the weeklong ""Joint Sea 2022"" naval exercise in the waters of the East China Sea Wednesday.",PDChina,China
Ancient terraces in E China included on World Heritage Irrigation Structures List,PDChina,China
Swirl and twirl: A man in southwest China's Yunnan can rotate his eyes at an incredible speed!,PDChina,China
"What a thrilling yet captivating experience it is to walk on the plank road built along the steep cliffs while at the same time enjoying the magnificent scenery at Chuanyan Nineteen Peaks Scenic Area in Shaoxing, east China's Zhejiang Province!",PDChina,China
China's first domestically-made S-300C helicopter was delivered to its buyer on Tuesday. The 1-tonne-class light multipurpose helicopter is mainly used for pilot training and low-altitude sightseeing.,PDChina,China
"Daqing Oilfield, China's largest onshore oilfield, has produced over 10.26 million tonnes of crude oil via the tertiary oil recovery technology in the first 11 months this year, hitting a record high, according to Daqing Oilfield.",PDChina,China
"Winter has brought fascinating scenery to Baoquan Scenic Spot in central China's Henan Province, where the ice cascade generates a spectacular frozen landscape, turning the scenic spot into a fairyland.",PDChina,China
"China's central bank will issue a set of commemorative coins starting on Thursday to celebrate the upcoming new year. The set includes one gold coin, one silver coin, and one two-color copper alloy coin.",PDChina,China
"From January to November, the revenue of China's postal sector expanded 5.6% year on year to stand at roughly 1.23 trillion yuan (about $176.6 billion), data from the State Post Bureau showed on Wednesday.",PDChina,China
"China's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province, marking the establishment of China's first consulate general in .",PDChina,China
"Follow the drone to explore Lijiang Ancient Town in southwest China's Yunnan Province, an iconic tourist site featuring a vast range of time-honored traditional buildings.",PDChina,China
"Giant panda Xiang Xiang is scheduled to be returned to China from Japan on February 21, 2023, TBS reported Friday citing Tokyo Governor Yuriko Koike. The return of Xiang Xiang has been postponed four times due to the COVID-19 pandemic.",PDChina,China
